CreditScoreRangeLower,StatedMonthlyIncome,LoanOriginalAmount,LoanStatus,log_reg_score,lgbm_score,final_score,decision
2.3237580532207778,3.7030704512541712,2.6633540148686867,1,0.9935002126848813,0.9673020479590146,0.9751614973767746,❌ Reject
-0.38472024203416577,-0.47041684133111483,-0.8566801920584937,1,0.779469143362891,0.7827382332888279,0.7817575063110467,❌ Reject
-0.38472024203416577,0.5868666061683414,-0.8566801920584937,1,0.850133805841223,0.8869581365574064,0.8759108373425514,❌ Reject
0.8190478891902536,0.5312201088893538,0.74333535654477,1,0.9279782808350049,0.9396845227746284,0.9361726501927413,❌ Reject
0.8190478891902536,-0.014115563963939738,-0.6966786371981672,0,0.9062435285839524,0.8686654773814676,0.879938892742213,❌ Reject
-0.08377820922806092,0.14169462833709484,1.8633462405670544,1,0.8602956018559174,0.9393108250323927,0.91560625807945,❌ Reject
0.21716382357804392,-0.24783085234871574,0.26333069196379094,1,0.8574737909119391,0.9356249959793559,0.9121796344591308,❌ Reject
0.21716382357804392,0.03040163377911939,1.8633462405670544,1,0.8773110423646296,0.9518457631314894,0.9294853469014315,❌ Reject
1.4209319548024633,-0.0808913606453043,0.26333069196379094,1,0.9350023684444067,0.9263558504713992,0.9289498058633014,❌ Reject
0.8190478891902536,1.0876850812785757,0.26333069196379094,1,0.9421631512526243,0.9044242203638041,0.9157458996304502,❌ Reject
-0.08377820922806092,-0.3479945473707626,-0.21667397261718815,1,0.8228697203162919,0.8278140372361168,0.8263307421601693,❌ Reject
0.21716382357804392,1.5885035563888101,1.0633384662654228,1,0.933407351378795,0.9285729029417339,0.9300232374728521,❌ Reject
0.21716382357804392,0.3086341200405063,-0.6966786371981672,1,0.8823112200999627,0.8846526843100245,0.8839502450470058,❌ Reject
-0.6856622748402706,-0.02235124559915862,-0.056672417756861805,1,0.7837959383710463,0.8607035239097272,0.837631248248123,❌ Reject
0.21716382357804392,-0.192184355069728,1.0633384662654228,1,0.8633608130866121,0.9359113658115454,0.9141461999940654,❌ Reject
-0.38472024203416577,-0.25339550211668,-0.6966786371981672,1,0.7964909891805492,0.8188348800777495,0.8121317128085893,❌ Reject
1.4209319548024633,-0.32573594843245723,-1.096682524348983,0,0.9252303424157596,0.9342439351850471,0.9315398573542608,❌ Reject
0.21716382357804392,-0.02524486336631658,0.26333069196379094,1,0.8692177034405336,0.9043647459520667,0.8938206331986067,❌ Reject
-0.38472024203416577,0.25298762276151854,0.2631706904089306,0,0.8347992034062518,0.8218260007734186,0.8257179615632686,❌ Reject
